m,n,Group,Mean,Range,UCL,LCL,Status
61,1119,6,0.099953398,0.019975369425035222,0.10387726112137177,0.096130344,Accept
61,1119,7,0.099857798,0.019991112537735653,0.10387726112137177,0.096130344,Accept
61,1119,8,0.10005100756471914,0.019972614,0.10387726112137177,0.096130344,Accept
61,1119,9,0.10037988696495911,0.019969327,0.10387726112137177,0.096130344,Accept
61,1119,10,0.10013117933123922,0.019971537354897123,0.10387726112137177,0.096130344,Accept
61,1119,11,0.09980068,0.019939431782774422,0.10387726112137177,0.096130344,Accept
61,1119,12,0.10001863735495836,0.019981636015587986,0.10387726112137177,0.096130344,Accept
61,1119,13,0.099842634,0.019986957189098736,0.10387726112137177,0.096130344,Accept
61,1119,14,0.099838064,0.019986306470209686,0.10387726112137177,0.096130344,Accept
61,1119,15,0.10005302769103275,0.019995545883997407,0.10387726112137177,0.096130344,Accept
61,1119,16,0.10014780163960081,0.019992822843950528,0.10387726112137177,0.096130344,Accept
61,1119,17,0.10034622413371591,0.019968009,0.10387726112137177,0.096130344,Accept
61,1119,18,0.10000954861379487,0.019976467594533753,0.10387726112137177,0.096130344,Accept
61,1119,19,0.099704336,0.019977299,0.10387726112137177,0.096130344,Accept
61,1119,20,0.10013607676332423,0.019923774150896523,0.10387726112137177,0.096130344,Accept
61,1119,21,0.099727689,0.019949091,0.10387726112137177,0.096130344,Accept
61,1119,22,0.10026731187789147,0.019994143,0.10387726112137177,0.096130344,Accept
61,1119,23,0.10026211206962983,0.019976945441679994,0.10387726112137177,0.096130344,Accept
61,1119,24,0.10027922280953579,0.019907442,0.10387726112137177,0.096130344,Accept
61,1119,25,0.10009637622443954,0.019987010944434516,0.10387726112137177,0.096130344,Accept
61,1119,26,0.10018631331670987,0.019893059,0.10387726112137177,0.096130344,Accept
61,1119,27,0.099819514,0.019910465,0.10387726112137177,0.096130344,Accept
61,1119,28,0.099703541,0.019927619287941498,0.10387726112137177,0.096130344,Accept
61,1119,29,0.099933543,0.019986798534532543,0.10387726112137177,0.096130344,Accept
61,1119,30,0.099996369,0.019977966124634733,0.10387726112137177,0.096130344,Accept
61,1119,31,0.1000565276252291,0.019987818,0.10387726112137177,0.096130344,Accept
61,1119,32,0.099967389,0.019968323,0.10387726112137177,0.096130344,Accept
61,1119,33,0.10008765498835755,0.019968666607166147,0.10387726112137177,0.096130344,Accept
61,1119,34,0.099747483,0.019956839625889428,0.10387726112137177,0.096130344,Accept
61,1119,35,0.10011447032060515,0.019963703,0.10387726112137177,0.096130344,Accept
61,1119,36,0.10000069723138293,0.019975936642972925,0.10387726112137177,0.096130344,Accept
61,1119,37,0.099697019,0.019977667797018983,0.10387726112137177,0.096130344,Accept
61,1119,38,0.099786758,0.019867465,0.10387726112137177,0.096130344,Accept
61,1119,39,0.10010929140613374,0.019994909907920577,0.10387726112137177,0.096130344,Accept
61,1119,40,0.099894656,0.019970683,0.10387726112137177,0.096130344,Accept
61,1119,41,0.1004578469384285,0.019951684,0.10387726112137177,0.096130344,Accept
61,1119,42,0.10009927848458909,0.019988538,0.10387726112137177,0.096130344,Accept
61,1119,43,0.099938979,0.019979995,0.10387726112137177,0.096130344,Accept
61,1119,44,0.10037700075020295,0.019966958231126403,0.10387726112137177,0.096130344,Accept
61,1119,45,0.099882495,0.019980739338182618,0.10387726112137177,0.096130344,Accept
61,1119,46,0.10011764833592245,0.019927860508544754,0.10387726112137177,0.096130344,Accept
61,1119,47,0.099998736,0.019994113427514004,0.10387726112137177,0.096130344,Accept
61,1119,48,0.10013409702012957,0.019954003531794495,0.10387726112137177,0.096130344,Accept
61,1119,49,0.1001713332708925,0.019983676,0.10387726112137177,0.096130344,Accept
61,1119,50,0.099763175,0.019988754706600456,0.10387726112137177,0.096130344,Accept
61,1119,51,0.10000707705373103,0.019953574089884588,0.10387726112137177,0.096130344,Accept
61,1119,52,0.10003433430368705,0.019982676664317828,0.10387726112137177,0.096130344,Accept
61,1119,53,0.099932409,0.019984434,0.10387726112137177,0.096130344,Accept
61,1119,54,0.099868964,0.019972510613865457,0.10387726112137177,0.096130344,Accept
61,1119,55,0.099911435,0.019973688690639466,0.10387726112137177,0.096130344,Accept
61,1119,56,0.099813097,0.019921019446505525,0.10387726112137177,0.096130344,Accept
61,1119,57,0.099746444,0.019975034054340285,0.10387726112137177,0.096130344,Accept
61,1119,58,0.099996422,0.019977845,0.10387726112137177,0.096130344,Accept
61,1119,59,0.099962858,0.019974072677681615,0.10387726112137177,0.096130344,Accept
61,1119,60,0.10000222870567137,0.019956336570780775,0.10387726112137177,0.096130344,Accept
61,1119,61,0.10005077707600152,0.019964518440961365,0.10387726112137177,0.096130344,Accept
63,176,1,0.10079926490167042,0.019840686846753594,0.12026111426098599,0.079754471,Accept
63,176,2,0.09952336,0.019891288,0.12026111426098599,0.079754471,Accept
63,176,3,0.10029333057116792,0.019883041413175512,0.12026111426098599,0.079754471,Accept
63,176,4,0.099871972,0.019779519446140675,0.12026111426098599,0.079754471,Accept
63,176,5,0.099328743,0.019674025661871222,0.12026111426098599,0.079754471,Accept
63,176,6,0.099657747,0.019793883568207632,0.12026111426098599,0.079754471,Accept
63,176,7,0.099936968,0.019880273,0.12026111426098599,0.079754471,Accept
63,176,8,0.1004641387267118,0.019921840109583408,0.12026111426098599,0.079754471,Accept
63,176,9,0.099946503,0.019869970928432124,0.12026111426098599,0.079754471,Accept
63,176,10,0.1000814957895479,0.019830419914361422,0.12026111426098599,0.079754471,Accept
63,176,11,0.099904515,0.019871142609848305,0.12026111426098599,0.079754471,Accept
63,176,12,0.10074253834272538,0.019845892672066323,0.12026111426098599,0.079754471,Accept
63,176,13,0.10107377841838927,0.019948439,0.12026111426098599,0.079754471,Accept
63,176,14,0.10037005767415037,0.019822711,0.12026111426098599,0.079754471,Accept
63,176,15,0.099751247,0.019680076,0.12026111426098599,0.079754471,Accept
63,176,16,0.099679573,0.019845419624684155,0.12026111426098599,0.079754471,Accept
63,176,17,0.099791919,0.019788752009869917,0.12026111426098599,0.079754471,Accept
63,176,18,0.099919562,0.019628343,0.12026111426098599,0.079754471,Accept
63,176,19,0.10136421224131151,0.019884016,0.12026111426098599,0.079754471,Accept
63,176,20,0.1003359155273627,0.019931020534499078,0.12026111426098599,0.079754471,Accept
63,176,21,0.099989107,0.019853015054517448,0.12026111426098599,0.079754471,Accept
63,176,22,0.10043256452359534,0.019735804687202235,0.12026111426098599,0.079754471,Accept
63,176,23,0.099363959,0.019582102283957112,0.12026111426098599,0.079754471,Accept
63,176,24,0.099694795,0.019728596,0.12026111426098599,0.079754471,Accept
63,176,25,0.09970276,0.019912824920651134,0.12026111426098599,0.079754471,Accept
63,176,26,0.099773509,0.019833373344475658,0.12026111426098599,0.079754471,Accept
63,176,27,0.099130285,0.019811822129305476,0.12026111426098599,0.079754471,Accept
63,176,28,0.10075567230214727,0.019780368149002706,0.12026111426098599,0.079754471,Accept
63,176,29,0.09958867,0.019972331791537346,0.12026111426098599,0.079754471,Accept
63,176,30,0.099903116,0.019868470788995424,0.12026111426098599,0.079754471,Accept
63,176,31,0.10033174882271835,0.019866738873829518,0.12026111426098599,0.079754471,Accept
63,176,32,0.099967972,0.019790528236611704,0.12026111426098599,0.079754471,Accept
63,176,33,0.099837379,0.019672321403620144,0.12026111426098599,0.079754471,Accept
63,176,34,0.10017614789902113,0.019925461,0.12026111426098599,0.079754471,Accept
63,176,35,0.10057795815923329,0.019668159126685278,0.12026111426098599,0.079754471,Accept
63,176,36,0.099994652,0.019763384,0.12026111426098599,0.079754471,Accept
63,176,37,0.1006197755848127,0.01990324,0.12026111426098599,0.079754471,Accept
63,176,38,0.10034428524643445,0.019952548146928817,0.12026111426098599,0.079754471,Accept
63,176,39,0.10048968400515786,0.019910484703810308,0.12026111426098599,0.079754471,Accept
63,176,40,0.099605034,0.019566451,0.12026111426098599,0.079754471,Accept
63,176,41,0.10054567818564215,0.019906230982890988,0.12026111426098599,0.079754471,Accept
63,176,42,0.099994532,0.019642924,0.12026111426098599,0.079754471,Accept
63,176,43,0.10065225346679373,0.019772527,0.12026111426098599,0.079754471,Accept
63,176,44,0.10016319711540654,0.0197428,0.12026111426098599,0.079754471,Accept
63,176,45,0.099179137,0.019684081,0.12026111426098599,0.079754471,Accept
63,176,46,0.1009876602216858,0.019919546210543274,0.12026111426098599,0.079754471,Accept
63,176,47,0.099404405,0.019785372,0.12026111426098599,0.079754471,Accept
63,176,48,0.10016247265264822,0.019958619,0.12026111426098599,0.079754471,Accept
63,176,49,0.098685231,0.019448658979455177,0.12026111426098599,0.079754471,Accept
63,176,50,0.098928741,0.019648236,0.12026111426098599,0.079754471,Accept
63,176,51,0.10003156570050598,0.01965764,0.12026111426098599,0.079754471,Accept
63,176,52,0.10050939320602344,0.019946050745807464,0.12026111426098599,0.079754471,Accept
63,176,53,0.1000734765490317,0.019879004156019425,0.12026111426098599,0.079754471,Accept
63,176,54,0.099754024,0.019965207372997354,0.12026111426098599,0.079754471,Accept
63,176,55,0.099377226,0.019695430054277277,0.12026111426098599,0.079754471,Accept
63,176,56,0.10086265417746453,0.019824743862818822,0.12026111426098599,0.079754471,Accept
63,176,57,0.099958034,0.019619470472662826,0.12026111426098599,0.079754471,Accept
63,176,58,0.099966428,0.019461138,0.12026111426098599,0.079754471,Accept
63,176,59,0.09965728,0.019842546,0.12026111426098599,0.079754471,Accept
63,176,60,0.099192319,0.019848103,0.12026111426098599,0.079754471,Accept
63,176,61,0.099361722,0.019722766226570654,0.12026111426098599,0.079754471,Accept
63,176,62,0.10026300117787262,0.019841491,0.12026111426098599,0.079754471,Accept
63,176,63,0.099664584,0.019750635096486432,0.12026111426098599,0.079754471,Accept
87,373,1,0.10022638773355183,0.019944694123745305,0.11450932168443737,0.085518887,Accept
87,373,2,0.099315014,0.019924689168138013,0.11450932168443737,0.085518887,Accept
87,373,3,0.10013461375597997,0.019840873526991723,0.11450932168443737,0.085518887,Accept
87,373,4,0.10034658823160417,0.019937974,0.11450932168443737,0.085518887,Accept
87,373,5,0.099873675,0.019911439842171114,0.11450932168443737,0.085518887,Accept
87,373,6,0.099618016,0.019737733489721826,0.11450932168443737,0.085518887,Accept
87,373,7,0.099750204,0.019901862091604716,0.11450932168443737,0.085518887,Accept
87,373,8,0.099937161,0.019907986272167846,0.11450932168443737,0.085518887,Accept
87,373,9,0.099695809,0.019813575297993033,0.11450932168443737,0.085518887,Accept
87,373,10,0.09993802,0.019963148453657792,0.11450932168443737,0.085518887,Accept
87,373,11,0.09981296,0.019974988677178424,0.11450932168443737,0.085518887,Accept
87,373,12,0.10021042647959187,0.019894302695872848,0.11450932168443737,0.085518887,Accept
87,373,13,0.099534653,0.019825237561662004,0.11450932168443737,0.085518887,Accept
87,373,14,0.099962618,0.019920494,0.11450932168443737,0.085518887,Accept
87,373,15,0.10004925103782356,0.019884684,0.11450932168443737,0.085518887,Accept
87,373,16,0.099786159,0.019784907699390952,0.11450932168443737,0.085518887,Accept
87,373,17,0.099629275,0.019815340708811108,0.11450932168443737,0.085518887,Accept
87,373,18,0.10015169600692746,0.019917356402835262,0.11450932168443737,0.085518887,Accept
87,373,19,0.10048750850812156,0.019917764,0.11450932168443737,0.085518887,Accept
87,373,20,0.099680104,0.019971407258618956,0.11450932168443737,0.085518887,Accept
87,373,21,0.10024940224609083,0.019870811893422616,0.11450932168443737,0.085518887,Accept
87,373,22,0.10001059207587724,0.019926657041492976,0.11450932168443737,0.085518887,Accept
87,373,23,0.10045706755370148,0.019967522260311885,0.11450932168443737,0.085518887,Accept
87,373,24,0.10009242248335327,0.019936242408211083,0.11450932168443737,0.085518887,Accept
87,373,25,0.09955713,0.019973757772853054,0.11450932168443737,0.085518887,Accept
87,373,26,0.10011817791025511,0.019963611472582826,0.11450932168443737,0.085518887,Accept
87,373,27,0.099693658,0.019428377,0.11450932168443737,0.085518887,Accept
87,373,28,0.099935786,0.019980207274055195,0.11450932168443737,0.085518887,Accept
87,373,29,0.099807782,0.019764406122586578,0.11450932168443737,0.085518887,Accept
87,373,30,0.099892628,0.019921656,0.11450932168443737,0.085518887,Accept
87,373,31,0.10042614640543608,0.019900764970722837,0.11450932168443737,0.085518887,Accept
87,373,32,0.099832229,0.019891758028063575,0.11450932168443737,0.085518887,Accept
87,373,33,0.10012487240315965,0.019932030917677618,0.11450932168443737,0.085518887,Accept
87,373,34,0.09994709,0.019891346944270777,0.11450932168443737,0.085518887,Accept
87,373,35,0.10019306094874288,0.019956159,0.11450932168443737,0.085518887,Accept
87,373,36,0.099983882,0.019940448277971742,0.11450932168443737,0.085518887,Accept
87,373,37,0.10016652992807405,0.019918691,0.11450932168443737,0.085518887,Accept
87,373,38,0.09960026,0.019944763598215315,0.11450932168443737,0.085518887,Accept
87,373,39,0.10001925449782977,0.019835498916373373,0.11450932168443737,0.085518887,Accept
87,373,40,0.10034346911574815,0.019870335570185277,0.11450932168443737,0.085518887,Accept
87,373,41,0.1003789527682972,0.019908188377382174,0.11450932168443737,0.085518887,Accept
87,373,42,0.10000465686585955,0.019941706329339476,0.11450932168443737,0.085518887,Accept
87,373,43,0.099890588,0.019885448663415406,0.11450932168443737,0.085518887,Accept
87,373,44,0.099900863,0.019949319,0.11450932168443737,0.085518887,Accept
87,373,45,0.099950781,0.019790365,0.11450932168443737,0.085518887,Accept
87,373,46,0.10058912333910729,0.019956621279574163,0.11450932168443737,0.085518887,Accept
87,373,47,0.099762193,0.019926984,0.11450932168443737,0.085518887,Accept
87,373,48,0.099610878,0.019651219,0.11450932168443737,0.085518887,Accept
87,373,49,0.10047018136291204,0.019865673229235978,0.11450932168443737,0.085518887,Accept
87,373,50,0.10000839301580831,0.019963539437510322,0.11450932168443737,0.085518887,Accept
87,373,51,0.10024733869946661,0.019957637687814056,0.11450932168443737,0.085518887,Accept
87,373,52,0.1001087006582085,0.019978365787201594,0.11450932168443737,0.085518887,Accept
87,373,53,0.099791999,0.019839011,0.11450932168443737,0.085518887,Accept
87,373,54,0.10029221200481743,0.019764879854392278,0.11450932168443737,0.085518887,Accept
87,373,55,0.099855519,0.019890104854079826,0.11450932168443737,0.085518887,Accept
87,373,56,0.10007738906344046,0.019873623880978505,0.11450932168443737,0.085518887,Accept
87,373,57,0.10017812538950557,0.019862590216109796,0.11450932168443737,0.085518887,Accept
87,373,58,0.10034629928777565,0.019856197,0.11450932168443737,0.085518887,Accept
87,373,59,0.10010224665230504,0.019878814279265897,0.11450932168443737,0.085518887,Accept
87,373,60,0.10024853548069114,0.019861291564967826,0.11450932168443737,0.085518887,Accept
87,373,61,0.10049128426793204,0.019826764589524967,0.11450932168443737,0.085518887,Accept
87,373,62,0.10008707632001403,0.019879655516186562,0.11450932168443737,0.085518887,Accept
87,373,63,0.099717104,0.019826145,0.11450932168443737,0.085518887,Accept
87,373,64,0.099909726,0.019980264507264922,0.11450932168443737,0.085518887,Accept
87,373,65,0.10025582641544428,0.019654369036935113,0.11450932168443737,0.085518887,Accept
87,373,66,0.09963127,0.019918960865010493,0.11450932168443737,0.085518887,Accept
87,373,67,0.10003558649936747,0.019900114,0.11450932168443737,0.085518887,Accept
87,373,68,0.099590224,0.019884203386622112,0.11450932168443737,0.085518887,Accept
87,373,69,0.10000709847856937,0.01993264,0.11450932168443737,0.085518887,Accept
87,373,70,0.099780518,0.019993024364973216,0.11450932168443737,0.085518887,Accept
87,373,71,0.10018796696340765,0.019853768736751126,0.11450932168443737,0.085518887,Accept
87,373,72,0.10026990423807937,0.019982908842071448,0.11450932168443737,0.085518887,Accept
87,373,73,0.099842553,0.019844928699014358,0.11450932168443737,0.085518887,Accept
87,373,74,0.099538258,0.019692570361893882,0.11450932168443737,0.085518887,Accept
87,373,75,0.1001056698044085,0.019975311287406677,0.11450932168443737,0.085518887,Accept
87,373,76,0.10038600023365407,0.019987276,0.11450932168443737,0.085518887,Accept
87,373,77,0.10026412330513984,0.019971288480234245,0.11450932168443737,0.085518887,Accept
